theta,phi,local_perturbation_probability,local_perturbation_angle,interaction_angle,damping_probability,phase_damping,quantum_trace,quantum_purity,quantum_p_00,quantum_p_01,quantum_p_10,quantum_p_11,quantum_z_copy_agreement,quantum_z_genotype,quantum_z_offspring,quantum_coherence_l1,quantum_xx,quantum_xy,quantum_yx,quantum_yy,quantum_concurrence,quantum_negativity,quantum_ppt_min_eig,quantum_chsh_max,quantum_entropy,dephased_trace,dephased_purity,dephased_p_00,dephased_p_01,dephased_p_10,dephased_p_11,dephased_z_copy_agreement,dephased_z_genotype,dephased_z_offspring,dephased_coherence_l1,dephased_xx,dephased_xy,dephased_yx,dephased_yy,dephased_concurrence,dephased_negativity,dephased_ppt_min_eig,dephased_chsh_max,dephased_entropy,classical_trace,classical_purity,classical_p_00,classical_p_01,classical_p_10,classical_p_11,classical_z_copy_agreement,classical_z_genotype,classical_z_offspring,classical_coherence_l1,classical_xx,classical_xy,classical_yx,classical_yy,classical_concurrence,classical_negativity,classical_ppt_min_eig,classical_chsh_max,classical_entropy
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.55,0.0,1.0000000000000002,0.50050487993266,0.11979701719998456,0.0,0.4841116405400086,0.39609134226000703,0.5158883594599916,-0.760405965600031,0.20781731547998614,0.43566299517625784,0.4356629951762579,0.0,0.0,-0.4356629951762579,0.4356629911965591,0.08358444362264096,-0.08358444362264096,1.2322410328046964,0.9992714895925785,1.0000000000000002,0.4056037572496859,0.11979701719998456,0.0,0.4841116405400086,0.39609134226000703,0.5158883594599916,-0.760405965600031,0.20781731547998614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06355343783996598,1.4026201515591996,1.0,0.4056037572496858,0.11979701719998448,0.0,0.4841116405400086,0.3960913422600069,0.5158883594599915,-0.760405965600031,0.20781731547998616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06355343783996559,1.4026201515591996
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.6000000000000001,0.0,1.0,0.5015816701096134,0.11979701719998456,0.0,0.5281217896800093,0.3520811931200061,0.47187821031999067,-0.7604059656000308,0.29583761375998785,0.41074701093489874,0.41074701093489874,0.0,0.0,-0.41074701093489874,0.4107470109348986,0.07046329401887659,-0.07046329401887659,1.1617679871366875,0.9977169277977482,1.0,0.4172251166136364,0.11979701719998456,0.0,0.5281217896800093,0.3520811931200061,0.47187821031999067,-0.7604059656000308,0.29583761375998785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1124871587200374,1.3834107253019217,1.0,0.4172251166136366,0.11979701719998448,0.0,0.5281217896800094,0.35208119312000613,0.4718782103199906,-0.760405965600031,0.2958376137599878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11248715872003767,1.3834107253019212
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.65,0.0,1.0000000000000002,0.5104060331958676,0.11979701719998456,0.0,0.5721319388200102,0.30807104398000545,0.42786806117999,-0.7604059656000312,0.3838579120399893,0.3842186468899704,0.38421864688997026,0.0,0.0,-0.38421864688997026,0.3842186468899702,0.058520349251917236,-0.058520349251917236,1.0867344426968704,0.9849347547755181,1.0000000000000002,0.4365940488868878,0.11979701719998456,0.0,0.5721319388200102,0.30807104398000545,0.42786806117999,-0.7604059656000312,0.3838579120399893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28852775528004043,1.350946604391191,1.0,0.43659404888688763,0.11979701719998448,0.0,0.5721319388200101,0.3080710439800054,0.4278680611799899,-0.760405965600031,0.3838579120399892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885277552800405,1.3509466043911913
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.7000000000000001,0.0,1.0,0.5269779691914218,0.11979701719998456,0.0,0.6161420879600108,0.2640608948400046,0.3838579120399892,-0.7604059656000308,0.4718782103199908,0.35571734599814686,0.35571734599814697,0.0,0.0,-0.35571734599814697,0.35571734599814697,0.04765564281748773,-0.04765564281748773,1.0061205901638846,0.9607212347604339,1.0,0.46371055406943906,0.11979701719998456,0.0,0.6161420879600108,0.2640608948400046,0.3838579120399892,-0.7604059656000308,0.4718782103199908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46456835184004325,1.3044919941288375,1.0,0.4637105540694392,0.11979701719998448,0.0,0.6161420879600109,0.2640608948400046,0.3838579120399891,-0.760405965600031,0.4718782103199908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46456835184004364,1.3044919941288375
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.75,0.0,1.0,0.5512974780962766,0.11979701719998456,0.0,0.6601522371000116,0.22005074570000388,0.3398477628999884,-0.7604059656000309,0.5598985085999922,0.32472402416509194,0.3247240241650919,0.0,0.0,-0.3247240241650919,0.3247240241650919,0.037771223433771865,-0.037771223433771865,0.9184582380052831,0.9246729500238455,1.0,0.49857463216129105,0.11979701719998456,0.0,0.6601522371000116,0.22005074570000388,0.3398477628999884,-0.7604059656000309,0.5598985085999922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406089484000463,1.242866540940805,1.0,0.4985746321612912,0.11979701719998448,0.0,0.6601522371000117,0.22005074570000388,0.33984776289998836,-0.760405965600031,0.5598985085999924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406089484000467,1.2428665409408048
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.8,0.0,1.0,0.583364559910432,0.11979701719998456,0.0,0.7041623862400124,0.17604059656000307,0.2958376137599876,-0.7604059656000308,0.6479188068799939,0.2904419967841718,0.2904419967841719,0.0,0.0,-0.2904419967841719,0.2904419967841719,0.028773510044863917,-0.028773510044863917,1.002168994365403,0.8761431583563507,1.0,0.5411862831624435,0.11979701719998456,0.0,0.7041623862400124,0.17604059656000307,0.2958376137599876,-0.7604059656000308,0.6479188068799939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166495449600495,1.1642203783984628,1.0,0.5411862831624437,0.11979701719998448,0.0,0.7041623862400125,0.17604059656000307,0.2958376137599875,-0.760405965600031,0.6479188068799939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166495449600499,1.1642203783984628
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.8500000000000001,0.0,1.0,0.6231792146338877,0.11979701719998456,0.0,0.7481725353800132,0.13203044742000228,0.25182746461998684,-0.7604059656000308,0.7359391051599955,0.251530147540971,0.2515301475409711,0.0,0.0,-0.2515301475409711,0.2515301452981512,0.020574839406619968,-0.020574839406619968,1.112880666360519,0.814161759966725,1.0,0.5915455070728963,0.11979701719998456,0.0,0.7481725353800132,0.13203044742000228,0.25182746461998684,-0.7604059656000308,0.7359391051599955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926901415200526,1.06556037115452,1.0,0.5915455070728965,0.11979701719998448,0.0,0.7481725353800133,0.13203044742000225,0.25182746461998673,-0.760405965600031,0.7359391051599955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926901415200531,1.0655603711545196
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.9,0.0,0.9999999999999999,0.6707414422666438,0.11979701719998456,0.0,0.7921826845200138,0.08802029828000152,0.20781731547998608,-0.7604059656000307,0.823959403439997,0.20537350546744904,0.20537350546744937,0.0,0.0,-0.20537350546744937,0.2053735033297872,0.013094337597354485,-0.013094337597354485,1.2388077514792621,0.7372898507589726,0.9999999999999999,0.6496523038926495,0.11979701719998456,0.0,0.7921826845200138,0.08802029828000152,0.20781731547998608,-0.7604059656000307,0.823959403439997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1687307380800556,0.9415884363088233,1.0,0.6496523038926497,0.11979701719998448,0.0,0.792182684520014,0.08802029828000153,0.207817315479986,-0.760405965600031,0.8239594034399969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1687307380800558,0.941588436308823
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,0.9500000000000001,0.0,1.0,0.7260512428087009,0.11979701719998456,0.0,0.8361928336600148,0.04401014914000072,0.16380716633998527,-0.7604059656000309,0.9119797017199988,0.1452209983920858,0.14522099839208588,0.0,0.0,-0.14522099839208588,0.14522099696783383,0.006258267790758684,-0.006258267790758684,1.3757785054163272,0.6433402038736062,1.0,0.7155066736217038,0.11979701719998456,0.0,0.8361928336600148,0.04401014914000072,0.16380716633998527,-0.7604059656000309,0.9119797017199988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3447713346400592,0.7808645718297864,1.0,0.7155066736217038,0.11979701719998448,0.0,0.8361928336600148,0.04401014914000072,0.1638071663399852,-0.760405965600031,0.9119797017199986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3447713346400594,0.7808645718297863
2.4347343065320897,0.0,0.0,1.0471975511965976,0.0,1.0,0.0,1.0,0.7891086162600578,0.11979701719998456,0.0,0.8802029828000155,0.0,0.11979701719998456,-0.7604059656000309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5208119312000619,0.528777115911474,1.0,0.7891086162600578,0.11979701719998456,0.0,0.8802029828000155,0.0,0.11979701719998456,-0.7604059656000309,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5208119312000619,0.528777115911474,1.0,0.7891086162600578,0.11979701719998448,0.0,0.8802029828000155,0.0,0.11979701719998448,-0.760405965600031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.520811931200062,0.5287771159114739
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.0,0.0,1.0,0.9762500000000001,0.11829955448498475,0.0014974627149998067,0.011002537285000192,0.8692004455150153,0.9875,-0.7604059656000309,-0.7413958164600302,0.7208712439340139,0.6332118471219291,0.0,0.0,-0.6494480483301838,0.633836002777981,0.31484382565600716,-0.31484382565600716,2.344596142178763,0.09390176702855367,1.0,0.7696274972961376,0.11829955448498475,0.0014974627149998067,0.011002537285000192,0.8692004455150153,0.9875,-0.7604059656000309,-0.7413958164600302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014974627149998067,1.95,0.6257217219739473,1.0,0.7696274972961378,0.11829955448498468,0.0014974627149998056,0.011002537285000192,0.8692004455150154,0.9875,-0.7604059656000312,-0.7413958164600303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014974627149998056,1.9500000000000002,0.625721721973947
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.05,0.0,1.0,0.8951099321526528,0.11837442762073473,0.0014225895792498162,0.05446255956075095,0.8257404232392644,0.9441148508599991,-0.7604059656000308,-0.6543260256370286,0.7019243431553983,0.6171785650594057,0.0,0.0,-0.6330036564711854,0.6081964788219992,0.2861037440758089,-0.2861037440758089,2.183062085218265,0.3176144175213675,1.0,0.6988279458409155,0.11837442762073473,0.0014225895792498162,0.05446255956075095,0.8257404232392644,0.9441148508599991,-0.7604059656000308,-0.6543260256370286,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0014225895792498162,1.7764594034399968,0.8346462170136815,1.0,0.6988279458409157,0.11837442762073466,0.0014225895792498154,0.05446255956075096,0.8257404232392646,0.9441148508599992,-0.760405965600031,-0.6543260256370287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014225895792498154,1.776459403439997,0.8346462170136812
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.1,0.0,1.0,0.8215259694274477,0.11844930075648473,0.001347716443499826,0.09792258183650174,0.7822804009635137,0.9007297017199984,-0.7604059656000308,-0.5672562348140271,0.682509441088383,0.6007175034922895,0.0,0.0,-0.6161205164023481,0.5862290605404644,0.2587428393230591,-0.2587428393230591,2.023558681544627,0.4759224622666771,1.0,0.6355835109544743,0.11844930075648473,0.001347716443499826,0.09792258183650174,0.7822804009635137,0.9007297017199984,-0.7604059656000308,-0.5672562348140271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001347716443499826,1.6029188068799938,0.9827716197441299,0.9999999999999999,0.6355835109544743,0.11844930075648463,0.0013477164434998249,0.09792258183650171,0.7822804009635137,0.9007297017199983,-0.7604059656000309,-0.5672562348140272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013477164434998249,1.6029188068799936,0.9827716197441294
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.15000000000000002,0.0,1.0,0.7554981118243848,0.11852417389223471,0.0012728433077498357,0.1413826041122525,0.7388203786877631,0.8573445525799978,-0.7604059656000309,-0.4801864439910257,0.6625869505873183,0.5837924775425174,0.0,0.0,-0.5987615154282229,0.5652892698084758,0.23283823361054515,-0.23283823361054515,1.8666716427928953,0.6018543129292745,1.0,0.5798941926368144,0.11852417389223471,0.0012728433077498357,0.1413826041122525,0.7388203786877631,0.8573445525799978,-0.7604059656000309,-0.4801864439910257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012728433077498357,1.429378210319991,1.0985843084720912,1.0,0.5798941926368144,0.11852417389223464,0.0012728433077498348,0.14138260411225254,0.7388203786877631,0.8573445525799978,-0.7604059656000312,-0.4801864439910257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012728433077498348,1.4293782103199906,1.0985843084720912
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.2,0.0,1.0,0.6970263593434638,0.11859904702798471,0.0011979701719998452,0.18484262638800325,0.6953603564120122,0.813959403439997,-0.7604059656000309,-0.393116653168024,0.6421113673621046,0.5663618937291353,0.0,0.0,-0.5808839935683439,0.5447450126632055,0.20845097295305778,-0.20845097295305778,1.713496723891829,0.7048012994424312,1.0,0.5317599908879348,0.11859904702798471,0.0011979701719998452,0.18484262638800325,0.6953603564120122,0.813959403439997,-0.7604059656000309,-0.393116653168024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011979701719998452,1.2558376137599876,1.1911112119842726,1.0,0.5317599908879349,0.11859904702798464,0.0011979701719998445,0.18484262638800328,0.6953603564120123,0.813959403439997,-0.7604059656000312,-0.39311665316802424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011979701719998445,1.2558376137599876,1.1911112119842722
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.25,0.0,1.0,0.646110711984685,0.1186739201637347,0.0011230970362498549,0.22830264866375402,0.6519003341362614,0.770574254299996,-0.7604059656000308,-0.3060468623450225,0.6210299523531189,0.5483775455848588,0.0,0.0,-0.5624385082921629,0.5242963569658824,0.18562189259865935,-0.18562189259865935,1.5796510818759202,0.7893922597078785,1.0,0.491180905707836,0.1186739201637347,0.0011230970362498549,0.22830264866375402,0.6519003341362614,0.770574254299996,-0.7604059656000308,-0.3060468623450225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011230970362498549,1.0822970171999844,1.2648292339713776,1.0,0.4911809057078363,0.11867392016373463,0.0011230970362498542,0.22830264866375405,0.6519003341362616,0.7705742542999963,-0.7604059656000312,-0.30604686234502276,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0011230970362498542,1.0822970171999846,1.2648292339713774
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.30000000000000004,0.0,1.0,0.6027511697480484,0.11874879329948469,0.0010482239004998648,0.27176267093950485,0.6084403118605107,0.7271891051599955,-0.7604059656000309,-0.21897707152202106,0.5992810110041344,0.5297830408147243,0.0,0.0,-0.5433672213484352,0.5037533930801766,0.16436863661337195,-0.16436863661337195,1.5201470407049908,0.8583472664302454,1.0,0.4581569370965185,0.11874879329948469,0.0010482239004998648,0.27176267093950485,0.6084403118605107,0.7271891051599955,-0.7604059656000309,-0.21897707152202106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010482239004998648,0.9087564206399814,1.3223481786766635,1.0,0.45815693709651845,0.11874879329948462,0.001048223900499864,0.27176267093950485,0.6084403118605107,0.7271891051599954,-0.760405965600031,-0.21897707152202112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001048223900499864,0.9087564206399813,1.3223481786766635
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.35000000000000003,0.0,1.0,0.5669477326335537,0.11882366643523468,0.0009733507647498742,0.31522269321525553,0.5649802895847599,0.6838039560199946,-0.7604059656000308,-0.13190728069901952,0.576791607605657,0.5105117120773209,0.0,0.0,-0.5236017559767395,0.4829706135233461,0.1446843159506071,-0.1446843159506071,1.4643725074755582,0.9134109477539119,1.0,0.4326880850539814,0.11882366643523468,0.0009733507647498742,0.31522269321525553,0.5649802895847599,0.6838039560199946,-0.7604059656000308,-0.13190728069901952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009733507647498742,0.7352158240799783,1.365306943354226,1.0,0.43268808505398154,0.1188236664352346,0.0009733507647498736,0.3152226932152556,0.56498028958476,0.6838039560199946,-0.760405965600031,-0.13190728069901966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009733507647498736,0.7352158240799782,1.3653069433542258
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.4,0.0,1.0,0.5387004006412015,0.11889853957098467,0.000898477628999884,0.35868271549100633,0.5215202673090092,0.6404188068799939,-0.7604059656000309,-0.04483748987601813,0.5534744699932039,0.4904837877048937,0.0,0.0,-0.5030602950819423,0.4618194426228301,0.1265380357126769,-0.1265380357126769,1.4068078071827217,0.955751173211564,1.0,0.41477434958022547,0.11889853957098467,0.000898477628999884,0.35868271549100633,0.5215202673090092,0.6404188068799939,-0.7604059656000309,-0.04483748987601813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000898477628999884,0.5616752275199755,1.3947574736105,1.0,0.41477434958022547,0.1188985395709846,0.0008984776289998834,0.35868271549100633,0.5215202673090092,0.6404188068799939,-0.760405965600031,-0.0448374898760182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008984776289998834,0.5616752275199752,1.3947574736104995
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.45,0.0,1.0,0.5180091737709912,0.11897341270673466,0.0008236044932498938,0.4021427377667571,0.47806024503325845,0.5970336577399931,-0.7604059656000309,0.042232300946983395,0.5292237037720513,0.46960247426367013,0.0,0.0,-0.481643563347354,0.44017310227570977,0.10987720009644036,-0.10987720009644036,1.346913577872733,0.9861564459564245,1.0,0.40441573067525016,0.11897341270673466,0.0008236044932498938,0.4021427377667571,0.47806024503325845,0.5970336577399931,-0.7604059656000309,0.042232300946983395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008236044932498938,0.38813463095997225,1.4113521650625325,1.0,0.4044157306752503,0.11897341270673459,0.0008236044932498932,0.40214273776675713,0.4780602450332585,0.5970336577399931,-0.7604059656000312,0.042232300946983325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008236044932498932,0.38813463095997214,1.4113521650625325
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.5,0.0,1.0,0.504874052022923,0.11904828584248466,0.0007487313574999035,0.4456027600425079,0.4346002227575077,0.5536485085999924,-0.7604059656000309,0.12930209176998492,0.5039087034947354,0.4477483910275756,0.0,0.0,-0.45922911900264163,0.41789554162965636,0.0946312088328435,-0.0946312088328435,1.284297889936522,1.0051421810583303,1.0,0.40161222833905585,0.11904828584248466,0.0007487313574999035,0.4456027600425079,0.4346002227575077,0.5536485085999924,-0.7604059656000309,0.12930209176998492,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0007487313574999035,0.21459403439996916,1.4154398534923636,1.0,0.4016122283390558,0.11904828584248459,0.0007487313574999028,0.4456027600425079,0.4346002227575077,0.5536485085999923,-0.760405965600031,0.12930209176998486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007487313574999028,0.21459403439996902,1.4154398534923636
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.55,0.0,1.0,0.49929503539699693,0.11912315897823464,0.0006738582217499131,0.4890627823182586,0.3911402004817569,0.5102633594599916,-0.7604059656000309,0.21637188259298645,0.47736523670938746,0.4247714202968515,0.0,0.0,-0.4356629951762579,0.39483068470220173,0.08071597546492992,-0.08071597546492992,1.218528738778403,1.013009570713388,1.0,0.4063638425716422,0.11912315897823464,0.0006738582217499131,0.4890627823182586,0.3911402004817569,0.5102633594599916,-0.7604059656000309,0.21637188259298645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006738582217499131,0.04105343783996604,1.4071113321602966,1.0,0.4063638425716422,0.11912315897823457,0.0006738582217499124,0.48906278231825867,0.3911402004817569,0.5102633594599915,-0.760405965600031,0.21637188259298643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006738582217499124,0.04105343783996579,1.4071113321602966
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.6000000000000001,0.0,1.0,0.501272123893213,0.11919803211398464,0.0005989850859999225,0.5325228045940095,0.347680178206006,0.46687821031999066,-0.7604059656000309,0.30344167341598816,0.4493819089760003,0.40047833566152624,0.0,0.0,-0.41074701093489874,0.3707892786340044,0.0680386615096665,-0.0680386615096665,1.149087540530501,1.0098762604211067,1.0,0.41867057337300945,0.11919803211398464,0.0005989850859999225,0.5325228045940095,0.347680178206006,0.46687821031999066,-0.7604059656000309,0.30344167341598816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005989850859999225,0.13248715872003752,1.3862106093105315,1.0,0.41867057337300945,0.11919803211398454,0.000598985085999922,0.5325228045940095,0.34768017820600605,0.4668782103199906,-0.760405965600031,0.30344167341598804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598985085999922,0.1324871587200376,1.3862106093105315
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.65,0.0,1.0,0.5108053175115712,0.11927290524973462,0.0005241119502499323,0.5759828268697602,0.30422015593025536,0.42349306117998997,-0.7604059656000309,0.3905114642389895,0.419678697699982,0.374613180717721,0.0,0.0,-0.3842186468899702,0.3455300371748718,0.0565021122426623,-0.0565021122426623,1.075371129248693,0.9956873459523776,1.0,0.4385324207431577,0.11927290524973462,0.0005241119502499323,0.5759828268697602,0.30422015593025536,0.42349306117998997,-0.7604059656000309,0.3905114642389895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005241119502499323,0.30602775528004034,1.3523155924749013,1.0,0.4385324207431576,0.11927290524973455,0.000524111950249932,0.5759828268697602,0.30422015593025536,0.4234930611799899,-0.760405965600031,0.39051146423898947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000524111950249932,0.30602775528004045,1.352315592474901
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.7000000000000001,0.0,1.0,0.5278946162520715,0.11934777838548462,0.00044923881449994196,0.619442849145511,0.26076013365450457,0.38010791203998917,-0.7604059656000309,0.47758125506199106,0.3878710060737922,0.3468244123481933,0.0,0.0,-0.35571734599814697,0.31872941523551634,0.04600864507452177,-0.04600864507452177,0.9970673527024491,0.9702094049940622,1.0,0.4659493846820865,0.11934777838548462,0.00044923881449994196,0.619442849145511,0.26076013365450457,0.38010791203998917,-0.7604059656000309,0.47758125506199106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044923881449994196,0.4795683518400434,1.3046818145327492,1.0000000000000002,0.4659493846820867,0.11934777838548455,0.0004492388144999416,0.6194428491455111,0.26076013365450457,0.3801079120399891,-0.7604059656000312,0.4775812550619911,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0004492388144999416,0.47956835184004376,1.3046818145327492
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.75,0.0,1.0,0.5525400201147138,0.1194226515212346,0.0003743656787499517,0.6629028714212616,0.21730011137875382,0.3367227628999884,-0.7604059656000308,0.5646510458849924,0.3534051406133547,0.31660592356096456,0.0,0.0,-0.3247240241650919,0.28992830997020125,0.036463020381256914,-0.036463020381256914,0.935752645546894,0.9330058255761391,1.0,0.5009214651897962,0.1194226515212346,0.0003743656787499517,0.6629028714212616,0.21730011137875382,0.3367227628999884,-0.7604059656000308,0.5646510458849924,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0003743656787499517,0.6531089484000462,1.2421284217552224,1.0,0.5009214651897963,0.1194226515212345,0.0003743656787499513,0.6629028714212617,0.2173001113787538,0.3367227628999883,-0.760405965600031,0.5646510458849925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003743656787499513,0.6531089484000466,1.242128421755222
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.8,0.0,1.0,0.5847415290994983,0.1194975246569846,0.0002994925429999613,0.7063628936970124,0.173840089103003,0.29333761375998757,-0.7604059656000308,0.6517208367079941,0.31543129859813046,0.2831809468645676,0.0,0.0,-0.2904419967841719,0.25842781917483293,0.027774574034382347,-0.027774574034382347,1.0123915467907136,0.8833861878192746,1.0,0.5434486622662869,0.1194975246569846,0.0002994925429999613,0.7063628936970124,0.173840089103003,0.29333761375998757,-0.7604059656000308,0.6517208367079941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002994925429999613,0.8266495449600497,1.162814789740839,1.0,0.5434486622662871,0.11949752465698452,0.0002994925429999611,0.7063628936970126,0.17384008910300305,0.29333761375998757,-0.7604059656000312,0.6517208367079941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002994925429999611,0.8266495449600498,1.162814789740839
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.8500000000000001,0.0,1.0,0.6244991432064252,0.11957239779273458,0.00022461940724997093,0.7498229159727633,0.13038006682725223,0.24995246461998682,-0.7604059656000309,0.7387906275309957,0.27251894618441086,0.2452418938524468,0.0,0.0,-0.2515301475409711,0.22305604306251872,0.019858591484663783,-0.019858591484663783,1.120441120474296,0.8203122854346092,1.0,0.5935309759115585,0.11957239779273458,0.00022461940724997093,0.7498229159727633,0.13038006682725223,0.24995246461998682,-0.7604059656000309,0.7387906275309957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022461940724997093,1.000190141520053,1.0637712820115774,1.0,0.5935309759115587,0.11957239779273451,0.0002246194072499707,0.7498229159727634,0.13038006682725223,0.24995246461998674,-0.7604059656000312,0.7387906275309957,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0002246194072499707,1.0001901415200534,1.063771282011577
2.4347343065320897,0.0,0.05,1.0471975511965976,0.0,0.9,0.0,1.0,0.6718128624354938,0.11964727092848457,0.00014974627149998062,0.7932829382485139,0.0869200445515015,0.20656731547998608,-0.7604059656000308,0.825860418353997,0.22187876194653944,0.20023916783076312,0.0,0.0,-0.20537350546744937,0.18153042054569704,0.012637055334960628,-0.012637055334960628,1.243929390846435,0.7422186685986578,1.0,0.6511684061256106,0.11964727092848457,0.00014974627149998062,0.7932829382485139,0.0869200445515015,0.20656731547998608,-0.7604059656000308,0.825860418353997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014974627149998062,1.1737307380800557,0.9397496849211158,0.9999999999999999,0.6511684061256106,0.11964727092848447,0.0001497462714999805,0.7932829382485139,0.08692004455150151,0.20656731547998597,-0.7604059656000309,0.8258604183539969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001497462714999805,1.173730738080056,0.9397496849211155
